ID	baseMean	log2FoldChange	padj	Label	Level
TADA3	1807.1	-0.2	0.03025	-	NoDiff
AL133215.2	9.7	1.8	0.03025	-	treat_UP
MTERF2	325.9	-0.6	0.03029	-	NoDiff
BASP1-AS1	35.8	0.8	0.03041	-	NoDiff
GCNT2	38.3	-1.1	0.03042	-	treat_DW
EIF4G1	7846.9	-0.3	0.03049	-	NoDiff
LUM	13630.9	0.8	0.0305	-	NoDiff
GMDS	326.7	0.5	0.0306	-	NoDiff
CEP57L1	214.9	0.5	0.03073	-	NoDiff
PTDSS1	2269.5	0.4	0.03075	-	NoDiff
TNFSF10	244.5	0.9	0.03081	-	NoDiff
TRAPPC10	828.4	-0.4	0.03081	-	NoDiff
INTS7	314.7	0.5	0.03082	-	NoDiff
ATF7IP	1046.4	0.4	0.03082	-	NoDiff
SCNN1D	115.5	0.8	0.03098	-	NoDiff
BHLHB9	169.7	0.5	0.031	-	NoDiff
HMGA1	3206.7	0.4	0.03101	-	NoDiff
MAPRE1	1789.3	-0.2	0.03109	-	NoDiff
CDK6	1431.1	0.6	0.03114	-	NoDiff
MMP11	273.1	0.5	0.03127	-	NoDiff
DHX16	788.9	-0.3	0.03127	-	NoDiff
RNF8	375.1	-0.3	0.03136	-	NoDiff
PTK2B	393.2	-1.1	0.03143	-	treat_DW
EXOC6B	1487	0.3	0.03143	-	NoDiff
FLNB	2055.1	-0.4	0.03149	-	NoDiff
METTL5	383.3	-0.4	0.03149	-	NoDiff
TUT4	839.1	0.2	0.03151	-	NoDiff
SYVN1	1025.7	-0.3	0.03151	-	NoDiff
SLC2A10	2116.8	-0.4	0.03151	-	NoDiff
CMC1	195.8	-0.4	0.03153	-	NoDiff
MALSU1	311.2	-0.3	0.03154	-	NoDiff
SMIM13	278.1	-0.5	0.03154	-	NoDiff
LINC00294	333.5	-0.4	0.03154	-	NoDiff
ABCB4	33.2	1.3	0.03158	-	treat_UP
TRAF4	292	0.6	0.03159	-	NoDiff
AC008440.2	39.4	-1.7	0.03169	-	treat_DW
DLL4	68	-3.7	0.03188	-	treat_DW
DACT3	313.4	0.4	0.03198	-	NoDiff
MAP4K3-DT	273.9	-0.5	0.03217	-	NoDiff
AC104564.2	8.9	-1.8	0.03217	-	treat_DW
FGFR4	306	0.7	0.03224	-	NoDiff
ZNF275	603.2	-0.3	0.03225	-	NoDiff
PDS5A	2498.1	-0.2	0.03225	-	NoDiff
TRIM38	1425.1	-0.3	0.03231	-	NoDiff
P2RY11	90.9	-0.8	0.03252	-	NoDiff
SH3GL3	11.3	2.4	0.03259	-	treat_UP
POM121	1039.3	-0.2	0.03259	-	NoDiff
PLOD3	1751.8	-0.3	0.03304	-	NoDiff
FAM222B	346.9	-0.4	0.03308	-	NoDiff
SLC19A3	60.9	-1.2	0.0331	-	treat_DW
TMEM181	1600	-0.2	0.0332	-	NoDiff
SNRK	445.7	-0.4	0.03336	-	NoDiff
FAM157A	47.2	1.3	0.03336	-	treat_UP
HERC6	186.8	0.7	0.0334	-	NoDiff
EZH1	1329.8	-0.4	0.03345	-	NoDiff
PSD3	2004.7	0.5	0.03345	-	NoDiff
DDA1	619	-0.3	0.03361	-	NoDiff
FBXO22	689	0.6	0.03361	-	NoDiff
BLOC1S2	503.9	0.4	0.03372	-	NoDiff
RNF135	387.7	-0.3	0.0338	-	NoDiff
DOK5	324.9	0.9	0.03381	-	NoDiff
LRRC20	211.2	0.3	0.03391	-	NoDiff
FAM174A	153.1	-0.5	0.03391	-	NoDiff
PGM3	1296.7	0.4	0.034	-	NoDiff
FDXR	583.3	0.9	0.034	-	NoDiff
THEM4	244.5	0.4	0.03402	-	NoDiff
RELA	1381.1	-0.2	0.03416	-	NoDiff
AC092718.3	45.2	0.8	0.03424	-	NoDiff
MEIS2	723.7	0.8	0.03428	-	NoDiff
MIR29B2CHG	257.3	-0.5	0.03428	-	NoDiff
VEGFC	1266.5	0.4	0.03429	-	NoDiff
ATP2B1	1640.3	-0.5	0.0346	-	NoDiff
CRYZL2P-SEC16B	102.8	1	0.03461	-	treat_UP
PPP1R21	570.3	-0.5	0.0348	-	NoDiff
RIDA	429.1	0.6	0.03484	-	NoDiff
SH3BGRL2	187.3	0.4	0.03484	-	NoDiff
NQO1	3072.7	0.7	0.03489	-	NoDiff
WDR6	2762.5	0.3	0.0349	-	NoDiff
CCIN	13.3	1.4	0.03495	-	treat_UP
RCAN1	2857.7	-1.1	0.03497	-	treat_DW
GSAP	161.2	-0.6	0.03511	-	NoDiff
DPF3	111.5	1.1	0.03511	-	treat_UP
SCAMP2	1307.7	-0.3	0.03517	-	NoDiff
ARMCX5	174.2	0.5	0.03518	-	NoDiff
SOWAHA	13.5	1.5	0.03518	-	treat_UP
INHBA	873.5	-0.9	0.03519	-	NoDiff
BDP1	946.8	-0.3	0.0352	-	NoDiff
SP3	1764.9	0.2	0.0352	-	NoDiff
AP001107.5	7.1	-2.1	0.03549	-	treat_DW
TMEM177	59.9	0.6	0.03552	-	NoDiff
DAGLB	364.3	-0.4	0.03552	-	NoDiff
MPV17L2	125.7	-0.5	0.03552	-	NoDiff
SPACA6P-AS	11.7	1.6	0.03553	-	treat_UP
ATOH8	551.7	-0.7	0.03555	-	NoDiff
LRRC42	566.2	-0.3	0.03565	-	NoDiff
TTC30A	202.5	0.5	0.03565	-	NoDiff
GABBR1	658.4	-0.2	0.03571	-	NoDiff
AKAP12	39816.9	0.9	0.03576	-	NoDiff
CNKSR3	455	0.7	0.03576	-	NoDiff
GOLGA6L9	159.9	0.4	0.03576	-	NoDiff
CHUK	542.7	-0.3	0.03576	-	NoDiff
PDGFRA	23336.4	-0.6	0.03592	-	NoDiff
ZC3H8	116.8	0.9	0.03592	-	NoDiff
LINC00921	37.2	-0.8	0.03592	-	NoDiff
CDC37L1	400.2	-0.5	0.03595	-	NoDiff
SLC35A5	891	-0.3	0.03595	-	NoDiff
ABCC6P1	17.7	1.5	0.03598	-	treat_UP
ATG5	569.1	-0.3	0.03603	-	NoDiff
TCIRG1	968.8	-0.4	0.03604	-	NoDiff
ARRDC1	287.7	-0.4	0.03605	-	NoDiff
ZKSCAN3	149.3	0.5	0.03614	-	NoDiff
SERINC3	6951	-0.4	0.03618	-	NoDiff
CUBN	49.8	1.7	0.03631	-	treat_UP
RAMP3	8.7	3.6	0.0365	-	treat_UP
AC008132.1	15.7	-2.1	0.03654	-	treat_DW
CTSS	85.4	1.2	0.03654	-	treat_UP
CCR1	10.4	1.8	0.03654	-	treat_UP
RASSF8	1300.2	-0.7	0.03657	-	NoDiff
NFYB	1823.2	-0.9	0.03658	-	NoDiff
PALM2	11	-2.5	0.03658	-	treat_DW
HOXA2	59.2	0.7	0.03671	-	NoDiff
SLC25A37	846.3	0.3	0.03671	-	NoDiff
LNCOC1	15.7	1.4	0.03672	-	treat_UP
POM121L9P	160	-1.6	0.03692	-	treat_DW
EPS8	1723.9	-0.5	0.03696	-	NoDiff
DLGAP4	2131.4	0.2	0.03701	-	NoDiff
AC055811.2	13.8	2.5	0.03701	-	treat_UP
AC011603.2	868.4	0.7	0.03715	-	NoDiff
HIVEP2	1500	0.4	0.0372	-	NoDiff
SEC1P	12.2	2.3	0.03726	-	treat_UP
THOC1	350.3	0.3	0.03737	-	NoDiff
NSFL1C	980.4	0.2	0.03737	-	NoDiff
ZFHX2	53	0.8	0.0374	-	NoDiff
AHI1	448.7	0.6	0.03747	-	NoDiff
BX664615.1	7.3	2.6	0.03747	-	treat_UP
PFKM	1371.3	0.2	0.03748	-	NoDiff
IL20RB	49.8	0.7	0.03804	-	NoDiff
ADIPOR2	1087.2	-0.2	0.03822	-	NoDiff
OSTM1	1158.4	-0.4	0.03822	-	NoDiff
AC023509.2	6.9	2.9	0.03822	-	treat_UP
EPB41	399.4	0.7	0.03841	-	NoDiff
ASPH	14297.2	0.3	0.03872	-	NoDiff
PLPP4	16.2	1.7	0.03879	-	treat_UP
TMC2	60.7	-0.9	0.03882	-	NoDiff
FAM120C	440.8	-0.4	0.03902	-	NoDiff
GLI3	805.2	0.3	0.03904	-	NoDiff
LYPLAL1	233.2	-0.3	0.03909	-	NoDiff
SPRYD7	185.5	-0.5	0.03913	-	NoDiff
WDFY4	46	-1.7	0.03913	-	treat_DW
ALS2CL	33.5	0.9	0.03913	-	NoDiff
AL031985.3	27.5	0.9	0.03913	-	NoDiff
SIPA1L1	2193.5	0.4	0.03915	-	NoDiff
GSTZ1	195.1	0.3	0.03921	-	NoDiff
TSSC2	413.3	0.4	0.03921	-	NoDiff
INSR	671.2	-0.5	0.0393	-	NoDiff
DNASE1	630.8	0.5	0.03935	-	NoDiff
ERP44	1406	-0.2	0.03949	-	NoDiff
RBMXL1	256.3	-0.4	0.03949	-	NoDiff
AC093484.3	774.1	0.4	0.03949	-	NoDiff
AC064807.1	34	0.9	0.03956	-	NoDiff
NR2C2AP	78	-0.5	0.03958	-	NoDiff
CDK17	802.9	0.4	0.0396	-	NoDiff
CCNDBP1	1012.9	-0.4	0.03964	-	NoDiff
RCAN3	328.5	-0.8	0.03967	-	NoDiff
ITPRIPL2	2177.8	-0.4	0.03973	-	NoDiff
PQLC2L	281.5	-0.8	0.0398	-	NoDiff
LRRC1	119.7	-0.5	0.04004	-	NoDiff
MDK	1542	0.4	0.04008	-	NoDiff
NUDT4	2909.8	-0.8	0.04008	-	NoDiff
THBS2	14290.8	0.5	0.04008	-	NoDiff
DZIP1	1597.9	0.4	0.04009	-	NoDiff
SNX30	799.6	0.5	0.04009	-	NoDiff
PDK4	928.1	-2.5	0.04017	-	treat_DW
CLTCL1	211.1	-0.5	0.0402	-	NoDiff
SORCS2	69.8	-1.5	0.04026	-	treat_DW
FAM102A	950.8	0.9	0.04046	-	NoDiff
AL109918.1	284.8	0.7	0.04046	-	NoDiff
ELOVL5	2382.6	-0.4	0.04047	-	NoDiff
AGTR1	119	-1.3	0.04047	-	treat_DW
AMFR	2371.3	-0.2	0.0405	-	NoDiff
AC144831.1	315.5	0.7	0.04059	-	NoDiff
MEF2D	1622	-0.3	0.04065	-	NoDiff
GLE1	646.7	-0.3	0.04071	-	NoDiff
PGF	706.9	1.1	0.04083	-	treat_UP
HHIPL2	10.1	1.9	0.04083	-	treat_UP
CENPX	195.3	-0.4	0.04083	-	NoDiff
CHD7	15.5	-2.5	0.04083	-	treat_DW
TMEM11	378.7	-0.4	0.04083	-	NoDiff
VDAC1P8	69.4	0.7	0.04083	-	NoDiff
AL603750.1	30.6	-1.5	0.04083	-	treat_DW
AC139795.1	33.4	-0.9	0.04088	-	NoDiff
GPC1	4433	0.4	0.04093	-	NoDiff
EHD1	2012.3	-0.3	0.04093	-	NoDiff
SGK1	2769.3	-0.5	0.04093	-	NoDiff
AHNAK	96312.4	-0.3	0.04093	-	NoDiff
ANKRD44	234.5	0.7	0.04099	-	NoDiff
MTSS2	3135.3	-0.7	0.04099	-	NoDiff
PHLDB3	178.7	0.6	0.04104	-	NoDiff
COQ7	280.7	0.3	0.04105	-	NoDiff
OSMR	6401.5	-0.4	0.04114	-	NoDiff
CEP57	818.2	0.3	0.04114	-	NoDiff
CKB	457.9	-0.7	0.04114	-	NoDiff
TSPOAP1-AS1	29.5	0.9	0.04114	-	NoDiff
PEG13	17.4	1.4	0.04133	-	treat_UP
SEC22B	4470.7	-0.3	0.0416	-	NoDiff
PSMD7	1221.5	-0.2	0.04172	-	NoDiff
MNS1	65	0.6	0.04185	-	NoDiff
TBC1D22B	317.3	0.3	0.04186	-	NoDiff
APBB1	1458.8	-0.2	0.04186	-	NoDiff
SLC8B1	908.5	-0.5	0.0419	-	NoDiff
CEPT1	953.7	0.3	0.04196	-	NoDiff
ANO10	1346.4	-0.3	0.042	-	NoDiff
LRP3	814.5	0.4	0.04202	-	NoDiff
HDHD5	440.8	-0.7	0.04206	-	NoDiff
ZFP92	31.7	-1.5	0.04213	-	treat_DW
AMN1	56.2	0.6	0.04217	-	NoDiff
WHRN	114.6	0.7	0.04221	-	NoDiff
PNO1	223.6	-0.6	0.04221	-	NoDiff
DDIT4L	37.7	1	0.04227	-	treat_UP
LRBA	1240.9	-0.2	0.04239	-	NoDiff
LARP6	1115.3	0.3	0.04249	-	NoDiff
CSF1	3045.3	-0.3	0.04249	-	NoDiff
IFT22	399.1	0.2	0.04251	-	NoDiff
ATAT1	149.3	0.5	0.04253	-	NoDiff
CEP170	2389.5	0.5	0.04253	-	NoDiff
HMGCS1	309.2	0.3	0.04254	-	NoDiff
TYMS	404	0.9	0.04254	-	NoDiff
ZDHHC3	1970.5	-0.3	0.04256	-	NoDiff
AQP11	84.3	0.8	0.04256	-	NoDiff
NANOS1	47.5	-1.2	0.04256	-	treat_DW
COX14	320.9	-0.3	0.04258	-	NoDiff
EFHD2	560.2	-0.4	0.04261	-	NoDiff
EPRS	2687.6	0.3	0.04267	-	NoDiff
MOV10L1	83.1	0.9	0.04273	-	NoDiff
GPR37	212.4	-1.5	0.04273	-	treat_DW
PHLDB1	3462.3	-0.3	0.0428	-	NoDiff
PTGFR	1754.1	0.6	0.04292	-	NoDiff
TMEM64	813.9	-0.6	0.04292	-	NoDiff
TNRC18	4131.8	-0.1	0.04292	-	NoDiff
PGAP2	268.5	0.3	0.04316	-	NoDiff
ZNF211	192.1	0.5	0.04319	-	NoDiff
NRXN3	38.2	-1.7	0.04338	-	treat_DW
GBA2	783.7	-0.3	0.04338	-	NoDiff
DCP1B	395.1	0.4	0.04338	-	NoDiff
CDH6	2339.5	1.2	0.04344	-	treat_UP
EXOC7	3444.9	0.3	0.04348	-	NoDiff
MOAP1	341.5	-0.3	0.04349	-	NoDiff
RALA	1095.1	0.5	0.04359	-	NoDiff
ENTPD7	260.3	0.7	0.04378	-	NoDiff
ABCC1	5082.1	0.4	0.04387	-	NoDiff
DPY30	385.1	-0.4	0.04388	-	NoDiff
SLX4	261.4	0.4	0.04392	-	NoDiff
GPR179	8.3	-3.7	0.04392	-	treat_DW
AL078621.3	146.7	0.4	0.04392	-	NoDiff
COL4A3	47.3	-1.8	0.04403	-	treat_DW
SERTAD2	907.6	0.3	0.04408	-	NoDiff
ENPP1	648.6	-1.1	0.04414	-	treat_DW
EPB41L2	7189.9	0.3	0.04415	-	NoDiff
ZFAND5	5327.2	-0.7	0.04415	-	NoDiff
PIP5K1A	1250.8	-0.4	0.04415	-	NoDiff
ANKRD36C	132.8	0.6	0.04422	-	NoDiff
MCCC2	571.3	-0.4	0.04425	-	NoDiff
MRPS23	443.3	-0.3	0.04425	-	NoDiff
FANCG	155.1	0.6	0.04425	-	NoDiff
RHEBL1	14.1	-1.3	0.04431	-	treat_DW
RPL22P1	65.3	-1.3	0.04444	-	treat_DW
CFL1	9781.6	-0.3	0.04449	-	NoDiff
MRM1	56.9	-0.6	0.04459	-	NoDiff
PSME2	691	0.4	0.04462	-	NoDiff
HRCT1	27.3	-1.4	0.04462	-	treat_DW
ZNF627	176	0.3	0.04462	-	NoDiff
NR1H2	1573	-0.3	0.04473	-	NoDiff
SCLY	158.3	-0.4	0.04473	-	NoDiff
NAP1L5	131.7	0.5	0.04511	-	NoDiff
GORAB	328.5	0.5	0.04516	-	NoDiff
TUB	699.7	0.4	0.04535	-	NoDiff
EFCAB11	108.4	0.6	0.04552	-	NoDiff
MPP4	21.6	-1.1	0.04555	-	treat_DW
SETMAR	380.5	-0.5	0.04556	-	NoDiff
PHC1	882.7	0.4	0.04558	-	NoDiff
AC016877.3	21.2	1	0.04558	-	treat_UP
MYH13	10.8	-3	0.0456	-	treat_DW
KLHL21	2271	-0.4	0.0456	-	NoDiff
MIOS	272.5	-0.3	0.0456	-	NoDiff
MAMLD1	1092.7	-0.3	0.04588	-	NoDiff
FGFR2	27.6	1.9	0.04588	-	treat_UP
ITIH3	8.7	-2.9	0.04588	-	treat_DW
ABCA7	151.6	1	0.04589	-	treat_UP
TANC1	1144.9	0.4	0.04611	-	NoDiff
AC093495.1	58	0.7	0.04612	-	NoDiff
ABHD6	94.6	-0.5	0.04625	-	NoDiff
TRAM1	13915.7	-0.5	0.0463	-	NoDiff
PRSS23	7425	0.8	0.04633	-	NoDiff
SEPT4	25.4	-1.3	0.04643	-	treat_DW
THUMPD3-AS1	205.4	0.4	0.04651	-	NoDiff
GPT2	317	0.6	0.04667	-	NoDiff
DENND5B	453.6	0.4	0.04681	-	NoDiff
COG5	1020.1	0.3	0.04683	-	NoDiff
WASH5P	1353.7	0.3	0.04683	-	NoDiff
BRICD5	32.7	-1.1	0.04687	-	treat_DW
AC137932.1	46.7	0.8	0.04695	-	NoDiff
ALCAM	6162.4	-0.8	0.04706	-	NoDiff
ATP13A1	892	-0.4	0.04712	-	NoDiff
PTPRE	79.8	-1.3	0.04712	-	treat_DW
PKD1	5010.5	-0.4	0.04714	-	NoDiff
ZNF195	255.9	0.4	0.0473	-	NoDiff
CD9	3833.7	-0.5	0.04736	-	NoDiff
SBDS	2430	-0.3	0.0474	-	NoDiff
ST6GALNAC3	18	-1.3	0.0474	-	treat_DW
DNAJB1	1549.5	0.3	0.04758	-	NoDiff
CUL1	1282.5	-0.3	0.04763	-	NoDiff
WFS1	1951.9	-0.5	0.04766	-	NoDiff
CYP19A1	59.8	-0.9	0.04766	-	NoDiff
C15orf61	141.4	-0.6	0.04766	-	NoDiff
AC003665.1	160.5	0.8	0.04767	-	NoDiff
ALDH2	2713.5	-0.3	0.04767	-	NoDiff
HIP1	1427.8	-0.4	0.04767	-	NoDiff
C1QTNF2	90.7	0.9	0.04767	-	NoDiff
PKD1L2	143.8	1.1	0.04767	-	treat_UP
PGAM5	249.8	-0.4	0.04767	-	NoDiff
CEBPZ	780.3	-0.3	0.04782	-	NoDiff
HSP90AA1	15257.6	0.3	0.04783	-	NoDiff
NGF	43.3	1.3	0.04783	-	treat_UP
ZNF658B	38.5	1	0.04783	-	treat_UP
CD274	113.8	0.7	0.04789	-	NoDiff
CDRT4	22	1.1	0.04791	-	treat_UP
VOPP1	1969.2	-0.3	0.04808	-	NoDiff
AP001505.1	16	-1.5	0.04814	-	treat_DW
TEPSIN	351	-0.3	0.04815	-	NoDiff
SOCS5	1369.7	0.4	0.04817	-	NoDiff
RNASET2	217.8	0.3	0.04824	-	NoDiff
VPS26B	1211.8	0.3	0.04824	-	NoDiff
DAGLA	139.7	0.6	0.04834	-	NoDiff
ZNF425	124.4	0.4	0.04834	-	NoDiff
BAZ2B	702.4	0.3	0.04849	-	NoDiff
NUCKS1	5759.5	0.3	0.04915	-	NoDiff
PTGS2	72.9	1.3	0.04915	-	treat_UP
PKMP3	7.3	1.7	0.04915	-	treat_UP
BCL2L2	1755.2	-0.3	0.04919	-	NoDiff
RTL10	406.7	-0.6	0.04919	-	NoDiff
DDX59	232.1	-0.3	0.0492	-	NoDiff
YOD1	232.3	-0.4	0.04931	-	NoDiff
PHLDB2	1765.3	0.3	0.04933	-	NoDiff
TPRA1	644.1	-0.3	0.04939	-	NoDiff
ELOC	693.6	-0.2	0.0494	-	NoDiff
SLC29A3	148.8	0.4	0.04945	-	NoDiff
HEMK1	492.2	0.3	0.04955	-	NoDiff
AKAP6	122.3	-1	0.04955	-	treat_DW
SELENBP1	1353.8	0.5	0.0498	-	NoDiff
NAA40	396.8	0.5	0.04985	-	NoDiff
MAP3K3	1486.5	-0.4	0.0499	-	NoDiff
PATL2	19.8	1.3	0.04992	-	treat_UP
DIAPH1	1748.9	-0.3	0.05007	-	NoDiff
TRIM16	272.9	0.6	0.05011	-	NoDiff
PLSCR4	2217.9	-0.4	0.05036	-	NoDiff
CNIH1	2233.9	-0.3	0.05037	-	NoDiff
ERP27	19.8	-2.2	0.05037	-	treat_DW
ZNF70	149.1	0.4	0.05037	-	NoDiff
HINT3	388	0.4	0.05044	-	NoDiff
ADGRD1	8553.8	-0.6	0.05047	-	NoDiff
EVC2	460	-0.3	0.05052	-	NoDiff
KIF1BP	726.5	-0.2	0.05052	-	NoDiff
FBXL19-AS1	110.6	0.4	0.05052	-	NoDiff
ZNF800	359.4	-0.4	0.05066	-	NoDiff
CCDC73	12	4.5	0.05069	-	treat_UP
HAUS6	627.1	-0.4	0.05078	-	NoDiff
TIMELESS	179.6	0.4	0.05082	-	NoDiff
ATMIN	1607.4	0.2	0.05096	-	NoDiff
ZNF572	37.4	0.7	0.05108	-	NoDiff
HSCB	184.4	0.3	0.05113	-	NoDiff
TNS2	3872.6	-0.3	0.05137	-	NoDiff
SH3PXD2B	3900.8	-0.6	0.05137	-	NoDiff
UPF1	2257	-0.2	0.0514	-	NoDiff
APCDD1	1626.7	-2	0.0514	-	treat_DW
APOD	472.7	-1.1	0.0514	-	treat_DW
OXCT1-AS1	11.5	-1.8	0.0514	-	treat_DW
NPM2	34.1	1.1	0.05151	-	treat_UP
FOLR3	18	1.3	0.05153	-	treat_UP
SLC4A2	2026.1	-0.3	0.05156	-	NoDiff
RYBP	1119	-0.3	0.0518	-	NoDiff
GTPBP6	517.3	-0.3	0.05185	-	NoDiff
KIAA0895L	317.4	0.8	0.05185	-	NoDiff
FCN1	16.8	-1.3	0.05209	-	treat_DW
AL132780.2	8.3	2.1	0.0522	-	treat_UP
ITGBL1	4423.7	-1	0.05224	-	treat_DW
PLEKHA1	695.2	-0.3	0.05227	-	NoDiff
RAPGEFL1	54.5	0.8	0.05228	-	NoDiff
TRMT61A	344.8	-0.3	0.05243	-	NoDiff
AC005540.1	48.8	-1	0.05244	-	treat_DW
CACNA1G	64.4	1.4	0.05267	-	treat_UP
ALDH3A1	9.5	2.2	0.05288	-	treat_UP
EID1	4239.3	0.2	0.05288	-	NoDiff
OSBP2	17.2	1.1	0.05289	-	treat_UP
SDSL	63.3	0.7	0.05293	-	NoDiff
MRPL15	359.5	-0.4	0.05296	-	NoDiff
TXNDC9	454.2	-0.3	0.05302	-	NoDiff
DDX20	335.8	-0.4	0.05303	-	NoDiff
MMP19	632.7	-0.3	0.05307	-	NoDiff
KDM4A	1023.4	0.2	0.05309	-	NoDiff
ABCB1	97.1	0.6	0.05344	-	NoDiff
RANGAP1	1961.1	-0.3	0.05352	-	NoDiff
ALOX5AP	12.2	-1.7	0.05352	-	treat_DW
C19orf38	14.1	1.3	0.05352	-	treat_UP
NUS1	1119.9	-0.3	0.05353	-	NoDiff
RASSF1	742.1	-0.4	0.05355	-	NoDiff
DEF8	981.9	-0.3	0.05356	-	NoDiff
ACTR2	5199.7	-0.2	0.05368	-	NoDiff
SRP72	2135.6	0.2	0.0539	-	NoDiff
DNAH7	89.2	1.2	0.05394	-	treat_UP
NKD2	154.8	-1.3	0.05394	-	treat_DW
PSG3	12.9	1.7	0.05394	-	treat_UP
GRIN2A	7	3.4	0.05397	-	treat_UP
NHS	475.9	0.5	0.05398	-	NoDiff
MYOZ2	17.3	-2.4	0.0541	-	treat_DW
ABCB5	21.1	1.7	0.05411	-	treat_UP
MESD	1668.8	-0.2	0.05411	-	NoDiff
LMNB1	54.1	1.2	0.05423	-	treat_UP
AC010776.2	182.3	-0.6	0.05429	-	NoDiff
PAPLN	252.5	-0.9	0.0543	-	NoDiff
RP9	125.1	0.4	0.0543	-	NoDiff
AC092535.4	153.8	1.2	0.0543	-	treat_UP
RNF157	225.7	-1	0.05436	-	treat_DW
PTOV1-AS1	24.8	1.2	0.05436	-	treat_UP
PIK3R2	2004.6	0.4	0.05438	-	NoDiff
FOXRED2	566.9	0.5	0.05448	-	NoDiff
CACNB4	62.4	0.8	0.05448	-	NoDiff
AC009041.2	23.2	1.2	0.05448	-	treat_UP
ACBD6	768.2	0.2	0.05456	-	NoDiff
OBSL1	1564.9	-0.3	0.05466	-	NoDiff
EMC3	1213.3	-0.2	0.0547	-	NoDiff
HAND2	14.2	-1.9	0.0547	-	treat_DW
FILIP1L	2128.9	0.6	0.0547	-	NoDiff
ANP32A	716.4	0.4	0.05491	-	NoDiff
SUGCT	239.9	-0.7	0.05491	-	NoDiff
MOB1A	2907.1	-0.3	0.05517	-	NoDiff
SGMS2	1707.9	-0.4	0.05526	-	NoDiff
ADAM19	750.4	-0.5	0.0554	-	NoDiff
ALDH1A3	1541.2	1.2	0.05553	-	treat_UP
FOXN3	3794.8	-0.4	0.05556	-	NoDiff
AL034417.4	15.7	-1.3	0.05563	-	treat_DW
TMEM204	390.6	-0.7	0.05579	-	NoDiff
RIN1	232.1	0.5	0.05579	-	NoDiff
CERS6	691.4	-0.5	0.05586	-	NoDiff
TJP1	3238.2	-0.3	0.05597	-	NoDiff
AAR2	692.8	-0.2	0.05606	-	NoDiff
CAPS2	109.6	0.4	0.05606	-	NoDiff
VPS4B	1377.8	-0.3	0.05607	-	NoDiff
PTGFRN	1275.8	0.7	0.05607	-	NoDiff
XKR8	166.1	-0.4	0.05607	-	NoDiff
ARHGAP10	886.8	-0.4	0.05613	-	NoDiff
CCDC28B	70.2	0.5	0.05613	-	NoDiff
PTGES	440.2	0.8	0.05621	-	NoDiff
TMEM200B	573.6	-0.8	0.05621	-	NoDiff
FRMD8	604.4	-0.4	0.05637	-	NoDiff
PLA2G4C	152.6	1.1	0.05645	-	treat_UP
ISYNA1	118.1	0.7	0.0565	-	NoDiff
SLC25A43	579.1	-0.4	0.05651	-	NoDiff
ITGA7	2170.5	0.5	0.05651	-	NoDiff
RPTOR	702.2	-0.2	0.05651	-	NoDiff
KLF10	681.4	0.5	0.05651	-	NoDiff
SLC16A4	361.1	0.9	0.05651	-	NoDiff
MTF1	583.1	-0.4	0.05651	-	NoDiff
NALT1	12.9	1.4	0.05651	-	treat_UP
B9D1	170.3	0.6	0.05656	-	NoDiff
MRPL41	394.5	-0.5	0.05656	-	NoDiff
BTBD10	498.4	0.3	0.05712	-	NoDiff
ZDHHC8	1067.2	-0.3	0.05714	-	NoDiff
BBS5	250.5	0.4	0.05714	-	NoDiff
MTURN	1493.4	-0.3	0.05714	-	NoDiff
RPS6KC1	708.2	0.2	0.05723	-	NoDiff
YIPF1	454.2	-0.4	0.05742	-	NoDiff
DNAAF4	32.5	0.7	0.05744	-	NoDiff
MAP3K14	247.9	0.7	0.05765	-	NoDiff
ATG2B	1379	0.3	0.05765	-	NoDiff
ASXL3	33.6	1.8	0.05765	-	treat_UP
MICB	196.8	-0.3	0.05765	-	NoDiff
LINC01358	41.3	0.9	0.05765	-	NoDiff
ZNF213-AS1	86.9	0.6	0.05803	-	NoDiff
CDK7	476.6	-0.3	0.05815	-	NoDiff
FRYL	1131.2	-0.3	0.05817	-	NoDiff
BX255925.3	145.8	-0.4	0.0582	-	NoDiff
UTP3	583.3	-0.3	0.05822	-	NoDiff
ATP6V1E1	2222.3	-0.3	0.05847	-	NoDiff
TMEM109	2144.4	-0.3	0.05849	-	NoDiff
SORBS3	3545.1	-0.4	0.05849	-	NoDiff
RAB2A	2790.2	-0.2	0.0586	-	NoDiff
FMNL3	571.5	0.4	0.0586	-	NoDiff
ZNF417	187	0.5	0.0586	-	NoDiff
CHIC1	433	0.3	0.05871	-	NoDiff
MEGF9	1369.7	-0.3	0.05875	-	NoDiff
ELMO1	27.2	-1.8	0.05877	-	treat_DW
FGF7	9199.8	0.2	0.05881	-	NoDiff
CEMP1	94.8	1.1	0.05895	-	treat_UP
COL27A1	451.5	1	0.05905	-	treat_UP
RAB4B	250	-0.4	0.05908	-	NoDiff
LCTL	22	1.2	0.05908	-	treat_UP
VWA7	18.4	1.1	0.05908	-	treat_UP
GAB2	1282.3	-0.4	0.05917	-	NoDiff
SETD4	278.5	0.4	0.05917	-	NoDiff
RAPGEF6	946.3	0.4	0.0594	-	NoDiff
STRAP	1998.8	-0.2	0.05944	-	NoDiff
SREBF1	1553.6	0.8	0.05945	-	NoDiff
KRR1	877.7	0.3	0.05945	-	NoDiff
MTHFD1	1031.5	-0.3	0.05948	-	NoDiff
LRRC27	208.8	0.5	0.05948	-	NoDiff
