OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_2624	3	0	4	0	0	3	5	1	1	0	4	0	0	0	2	0	0	1
OTU_1849	2	3	0	0	0	2	7	5	2	0	1	5	2	2	5	6	1	2
OTU_1881	4	2	1	2	1	3	3	2	2	3	3	0	0	2	3	0	2	1
OTU_545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1025	4	3	1	5	2	8	2	0	3	1	10	3	5	2	6	2	1	1
OTU_1538	1	5	2	3	2	2	5	3	3	2	4	3	1	2	2	2	2	2
OTU_2779	1	0	0	0	2	0	0	3	1	0	21	1	0	1	0	1	0	1
OTU_2992	1	4	1	2	0	8	1	2	0	0	6	2	1	1	2	3	0	0
OTU_2362	1	1	2	0	1	0	1	2	1	1	2	0	1	2	1	0	1	2
OTU_1813	2	1	0	0	0	0	4	4	3	3	2	2	3	1	2	1	0	2
OTU_1527	2	4	1	2	1	2	1	0	2	2	2	2	2	4	3	2	1	2
OTU_1116	1	1	3	7	1	2	4	1	4	3	4	4	2	5	2	4	4	8
OTU_2393	1	1	1	0	0	0	7	1	1	2	1	1	1	1	0	1	0	3
OTU_1555	1	3	2	2	0	1	6	5	0	2	2	5	1	0	2	4	2	1
OTU_1492	3	4	1	2	0	2	1	0	4	4	2	0	3	2	2	1	2	2
OTU_806	2	1	5	3	5	2	5	4	3	8	3	3	5	7	6	2	1	2
OTU_2225	1	3	1	3	0	2	0	5	0	2	1	1	0	0	0	0	1	1
OTU_1948	2	1	0	2	2	1	3	2	1	3	2	2	2	2	3	2	0	2
OTU_1458	3	2	4	2	0	1	5	5	7	0	2	3	2	1	1	0	0	2
OTU_3201	2	2	1	1	0	1	1	2	1	1	0	1	2	0	1	1	2	0
OTU_2243	2	3	0	1	2	0	1	1	1	0	2	1	0	2	4	0	1	2
OTU_2696	2	0	7	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1
OTU_2308	2	0	0	2	0	1	1	1	0	2	2	1	2	0	1	2	1	0
OTU_1045	2	0	0	0	0	0	7	6	3	20	11	0	1	1	2	0	0	4
OTU_3118	1	1	0	2	0	1	2	0	0	1	2	1	2	1	1	0	1	1
OTU_1519	1	2	0	2	0	1	4	4	1	2	2	3	1	1	3	2	2	0
OTU_2875	3	1	1	2	2	1	1	1	2	4	0	4	0	0	2	2	2	2
OTU_1245	1	1	2	1	2	7	4	0	0	3	10	0	0	2	8	2	1	2
OTU_1237	2	8	2	2	2	1	5	5	3	5	4	4	4	2	2	3	2	6
OTU_2135	2	0	0	2	2	2	3	0	1	1	1	0	2	1	2	2	1	1
OTU_747	1	0	2	3	1	2	2	1	2	0	2	1	1	0	0	2	1	2
OTU_2122	1	3	4	2	0	1	2	1	0	0	0	0	1	1	3	1	0	1
OTU_2170	3	1	0	2	3	1	2	1	0	1	4	5	2	2	3	2	1	2
OTU_1270	1	0	0	0	0	0	0	4	0	1	0	4	0	0	4	19	0	3
OTU_927	2	15	0	2	3	4	5	3	4	0	6	11	3	2	2	1	1	0
OTU_3077	4	3	5	1	0	4	2	2	3	1	3	2	1	0	0	0	2	2
OTU_1291	2	3	1	1	7	2	3	3	0	3	0	0	2	6	1	3	2	2
OTU_2913	1	0	0	1	2	1	0	1	1	0	0	0	0	1	1	0	0	1
OTU_2363	1	4	0	1	1	2	3	1	3	2	1	5	3	5	4	0	1	5
OTU_2249	1	0	0	1	0	1	2	2	1	1	0	1	2	0	2	2	1	2
OTU_2979	1	0	1	0	1	0	2	0	0	0	1	0	2	1	1	1	2	0
OTU_2009	3	4	2	2	0	4	4	2	2	0	4	5	0	0	2	2	2	2
OTU_1831	2	1	4	3	1	2	5	1	5	3	2	3	2	3	2	4	1	3
OTU_3038	2	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1074	3	3	5	2	0	2	1	0	3	2	4	5	2	2	4	4	3	5
OTU_1278	1	3	2	1	2	1	5	3	3	2	4	9	3	2	4	1	1	2
OTU_1490	4	1	0	0	0	0	2	2	3	5	4	1	2	3	5	5	5	2
OTU_889	2	11	5	2	2	0	2	8	3	3	4	4	6	3	7	6	1	3
OTU_1750	3	2	3	0	0	2	2	0	0	3	2	3	3	2	2	1	3	0
OTU_1337	1	0	0	1	6	2	4	0	0	1	3	7	5	4	2	4	1	3
OTU_2142	2	0	2	2	8	2	0	2	4	1	0	1	2	2	0	0	0	0
OTU_2468	2	0	0	0	0	0	4	0	2	1	0	0	2	1	1	0	0	1
OTU_1376	2	1	1	0	2	3	0	3	1	6	0	0	3	0	8	1	0	9
OTU_1853	1	3	2	1	0	0	2	0	24	0	4	2	2	0	1	1	1	1
OTU_1741	2	0	5	2	0	0	3	4	3	2	0	7	1	0	3	1	2	1
OTU_2475	1	1	0	0	0	0	1	6	1	0	0	1	0	1	0	0	0	3
OTU_644	4	5	2	3	1	1	2	20	4	8	9	4	2	1	13	3	2	5
OTU_3295	1	2	0	0	2	1	4	1	0	1	1	7	2	2	2	2	0	0
OTU_1898	3	0	1	2	0	2	1	2	1	2	2	0	2	1	3	2	0	1
OTU_1064	2	1	0	2	0	0	5	5	11	2	8	7	6	0	4	1	1	5
OTU_2273	2	12	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1
OTU_1369	1	3	2	1	0	1	1	3	3	3	4	4	2	8	2	1	2	6
OTU_2705	2	0	0	4	2	2	1	0	2	1	0	1	1	0	1	0	4	2
OTU_1229	3	5	4	1	0	7	1	4	3	6	2	5	2	2	0	0	1	1
OTU_2033	4	3	1	1	1	1	3	2	0	4	4	2	2	0	4	3	1	2
OTU_2232	2	0	1	1	0	3	4	1	1	1	3	1	1	0	1	0	1	1
OTU_3302	2	3	0	1	1	0	2	0	1	0	1	0	0	0	0	1	2	0
OTU_1432	1	3	2	4	2	2	4	2	2	3	2	1	2	4	2	3	3	3
OTU_2147	1	2	1	0	0	0	3	0	0	2	2	1	1	1	1	2	0	3
OTU_2361	1	1	1	0	0	2	1	2	2	0	0	2	0	0	3	2	2	1
OTU_1088	2	2	0	6	1	6	2	1	4	2	6	4	2	0	10	5	0	1
OTU_1445	4	1	0	0	0	0	10	13	1	8	4	5	2	1	3	3	2	2
OTU_3279	2	2	0	1	0	1	4	2	3	2	3	2	3	0	5	2	2	1
OTU_796	2	3	2	26	0	2	2	5	5	6	1	2	2	0	3	3	2	10
OTU_3192	1	2	0	0	1	0	0	0	0	0	1	1	0	0	1	4	0	0
OTU_2801	1	2	0	0	1	0	5	0	0	1	0	3	0	2	2	2	0	2
OTU_1410	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	23	1	1
OTU_2136	1	3	0	1	1	0	2	3	1	2	2	0	2	0	1	2	1	2
OTU_3135	1	2	0	0	0	2	2	3	2	0	0	3	1	0	2	1	1	0
OTU_482	3	12	21	5	1	8	8	4	9	12	8	11	5	6	12	9	2	11
OTU_3006	2	4	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	2
OTU_2645	1	0	1	1	0	1	3	1	0	0	0	0	1	1	0	2	2	0
OTU_799	2	4	2	0	1	2	5	5	3	6	5	9	1	7	8	8	3	4
OTU_973	1	3	11	4	0	5	0	0	7	2	0	0	3	5	0	3	10	4
OTU_1982	1	3	0	3	2	2	2	3	1	1	1	0	0	2	0	1	2	1
OTU_1704	1	5	0	1	0	0	3	0	0	0	1	1	0	0	0	18	2	2
OTU_3216	1	0	0	0	0	1	3	2	1	0	2	1	0	0	0	1	0	0
OTU_1275	3	2	0	1	0	2	18	9	5	1	15	14	4	3	9	3	1	2
OTU_2718	1	0	0	2	8	0	0	1	0	1	0	1	2	0	0	0	0	0
OTU_2069	2	5	1	1	2	0	2	1	1	0	1	1	0	4	2	0	0	1
OTU_1618	1	2	3	2	2	0	5	2	3	3	1	11	1	4	2	1	2	1
OTU_1287	2	3	1	2	2	3	4	5	2	4	2	5	5	1	2	0	5	1
OTU_1411	2	3	1	1	0	0	2	3	3	1	3	4	5	2	4	3	0	2
OTU_1762	2	4	2	0	4	0	2	0	1	5	2	3	0	0	2	2	2	0
OTU_3189	1	0	1	0	0	0	1	4	1	2	2	0	0	0	1	1	2	1
OTU_3297	2	0	0	0	1	1	0	4	0	2	1	1	2	5	1	0	2	1
OTU_1540	4	0	1	1	1	2	4	4	3	1	3	2	2	2	2	2	2	1
OTU_2930	1	0	2	0	0	2	0	0	0	1	1	0	1	0	0	0	2	0
OTU_2750	1	0	1	0	1	0	0	3	4	3	0	0	0	2	2	1	0	0
OTU_1725	1	2	1	0	0	0	0	2	2	0	3	1	1	5	2	2	1	4
OTU_2642	1	0	3	0	0	1	3	1	2	0	0	0	0	0	2	1	0	2
OTU_2472	1	1	0	0	0	0	0	2	3	0	1	2	8	0	2	1	1	0
OTU_1434	1	1	0	0	0	0	3	3	4	2	4	5	3	0	2	4	2	4
OTU_1870	1	0	2	1	0	1	4	1	2	4	2	4	0	1	4	1	0	1
OTU_2971	2	2	0	1	1	3	5	0	0	3	2	3	1	0	1	1	2	2
OTU_2300	1	3	6	0	0	0	5	0	1	2	2	1	2	0	0	1	2	2
OTU_1976	1	5	0	0	2	2	3	2	2	5	0	3	1	0	0	0	1	7
OTU_2051	2	3	0	1	1	0	8	1	7	1	1	4	2	2	2	0	0	2
OTU_2612	1	0	1	1	2	1	0	0	1	3	0	0	2	2	1	0	0	0
OTU_3306	1	0	0	2	0	0	1	0	0	1	0	0	0	2	2	1	0	1
OTU_2821	1	4	2	2	2	2	5	1	4	3	2	0	2	2	2	1	2	1
OTU_2527	2	0	1	0	0	0	0	0	1	3	1	0	2	0	0	0	1	2
OTU_1676	2	0	2	1	0	2	5	0	4	4	2	0	4	9	1	2	2	6
OTU_2412	1	1	0	4	0	0	1	2	1	1	0	5	3	1	2	0	0	2
OTU_2895	2	3	0	0	0	0	5	2	0	0	4	3	2	2	2	0	1	1
OTU_1498	1	1	2	6	2	2	3	0	1	3	2	1	2	2	0	0	2	1
OTU_2623	1	1	0	1	0	0	0	1	2	0	0	2	1	2	1	2	1	1
OTU_1577	1	4	0	1	0	0	7	16	5	2	4	4	2	2	9	2	2	2
OTU_1778	1	0	0	1	0	1	2	0	1	3	4	1	2	2	2	1	2	2
OTU_1110	5	2	1	2	3	4	5	2	5	4	3	2	2	3	4	4	3	2
OTU_1286	1	0	0	2	0	0	1	1	19	2	1	4	9	0	0	3	0	0
OTU_2831	1	0	0	0	0	2	1	2	0	0	0	1	0	2	1	0	3	2
OTU_1734	2	6	0	0	0	1	2	3	4	1	1	3	1	0	0	4	0	0
OTU_1133	3	5	1	4	0	7	11	5	2	1	6	5	7	1	2	1	2	4
OTU_2652	1	4	0	2	0	1	1	3	0	1	0	1	0	0	2	0	2	0
OTU_1634	1	2	1	0	2	2	4	4	4	2	4	8	5	5	2	3	3	1
OTU_3152	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	2	1
OTU_1128	3	2	0	0	0	6	5	14	6	14	0	7	3	1	0	2	0	0
OTU_2434	1	2	1	1	2	3	1	2	3	1	2	2	0	0	1	2	2	1
OTU_1273	1	1	2	0	2	3	7	2	3	3	3	7	5	1	2	1	2	2
OTU_2285	2	3	3	2	0	1	12	11	8	4	7	19	9	2	11	2	4	2
OTU_2095	1	0	0	0	0	0	12	0	3	3	1	3	0	0	0	2	2	0
OTU_2578	2	2	1	0	0	2	3	4	0	1	1	1	3	0	3	0	2	1
OTU_2731	1	1	0	1	0	1	4	1	0	0	0	0	2	0	2	0	0	3
OTU_1550	1	3	3	2	1	2	3	2	1	4	1	0	2	2	0	2	1	0
OTU_527	2	3	1	5	4	9	9	12	8	8	18	13	6	2	19	6	1	8
OTU_1124	1	1	1	5	1	2	5	12	5	4	4	6	3	2	4	2	2	2
OTU_445	2	0	3	0	2	10	6	4	0	6	25	2	6	12	2	1	45	0
OTU_2023	3	1	0	2	0	0	1	2	3	3	1	4	1	1	0	2	2	2
OTU_2156	1	3	1	2	7	2	0	4	1	0	3	1	1	1	1	0	0	0
OTU_2201	2	0	0	0	0	2	3	1	3	1	0	2	2	0	2	2	0	0
OTU_2213	2	1	4	2	1	2	0	3	1	0	1	3	2	0	2	0	2	0
OTU_2045	1	1	1	5	2	0	1	1	3	1	1	3	1	0	2	2	3	1
OTU_1895	2	0	0	2	2	2	3	5	3	3	4	5	6	2	7	2	1	2
OTU_2770	2	0	0	0	0	1	0	1	1	2	0	0	2	0	2	0	2	0
OTU_1524	3	3	3	2	3	2	6	4	3	3	3	10	2	3	2	4	0	1
OTU_775	1	5	1	1	2	6	10	5	7	3	8	5	9	4	6	3	0	6
OTU_1338	2	1	0	0	0	1	3	2	3	5	5	3	6	4	1	2	3	4
OTU_2752	1	0	0	0	0	0	4	3	3	0	4	5	2	1	2	2	1	2
OTU_2575	1	2	0	1	0	1	1	1	1	0	2	1	2	1	2	1	0	0
OTU_1619	1	0	0	1	1	1	11	2	3	2	3	3	3	2	4	1	1	0
OTU_2663	2	1	1	0	2	1	1	5	3	1	0	1	2	3	2	1	1	3
OTU_300	2	2	2	0	2	2	1	2	1	0	4	2	1	2	2	1	2	3
OTU_2759	1	2	1	1	0	0	0	3	2	0	0	1	0	1	0	1	2	1
OTU_1594	2	0	1	2	4	2	2	1	1	2	1	1	1	1	2	2	2	0
OTU_1660	1	4	2	0	5	1	0	2	2	0	0	0	0	0	2	0	0	5
OTU_1102	1	3	2	2	3	1	5	4	1	3	3	3	6	2	1	1	1	0
OTU_3234	1	0	0	0	1	0	0	1	1	0	1	2	1	1	3	3	3	1
OTU_2573	1	1	2	2	0	1	3	5	2	0	0	2	1	0	2	1	5	0
OTU_2162	1	4	2	0	1	1	1	7	3	1	2	3	1	1	5	1	1	1
OTU_3268	1	0	3	0	2	0	2	2	1	0	1	0	0	0	0	0	1	1
OTU_2726	1	0	0	0	0	2	3	1	1	2	0	2	0	1	5	0	1	2
OTU_1729	2	4	2	1	0	0	5	2	0	0	2	1	2	0	1	3	1	1
OTU_3115	1	0	0	0	0	0	3	2	1	1	3	2	3	4	0	0	1	3
OTU_1808	1	0	0	2	0	1	3	2	1	5	0	3	0	1	9	6	0	2
OTU_1642	3	0	1	1	0	0	2	2	1	1	12	3	0	0	6	1	0	0
OTU_2910	1	0	0	0	0	0	2	0	0	1	0	2	1	0	0	1	1	4
OTU_2127	1	0	0	2	0	2	0	1	0	2	2	2	2	0	2	0	2	0
OTU_932	1	6	6	2	0	7	3	4	2	4	1	5	2	1	2	4	0	2
OTU_2327	1	2	1	1	0	0	2	2	0	1	1	2	0	2	1	2	0	1
OTU_634	5	5	9	4	7	12	5	3	6	3	7	14	2	2	2	6	6	3
OTU_1569	2	1	1	2	0	2	6	4	1	2	3	1	2	2	5	2	1	2
OTU_1504	3	1	2	1	1	2	4	0	3	3	4	4	2	2	2	0	1	3
OTU_2139	1	2	0	0	0	1	4	3	3	1	0	5	1	3	1	1	2	2
OTU_2826	1	1	0	1	1	0	3	3	4	0	4	4	0	0	2	0	2	3
OTU_1507	1	2	1	2	2	0	0	1	0	2	1	1	1	0	0	2	0	1
OTU_2002	1	2	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2435	3	0	0	2	0	0	3	3	4	0	3	5	0	1	1	0	1	2
OTU_3073	1	1	2	1	0	3	3	0	0	0	0	0	2	0	1	0	0	0
OTU_1616	1	2	0	0	1	2	7	1	3	4	5	2	2	4	4	2	0	1
OTU_1903	2	0	0	1	1	0	2	2	3	4	2	2	1	0	3	0	0	4
OTU_2629	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2709	1	0	0	0	0	1	2	0	2	1	2	2	2	0	1	0	1	1
OTU_891	3	3	1	3	9	3	0	0	3	0	1	0	5	10	2	2	12	2
OTU_1714	1	3	0	0	2	1	0	1	0	1	0	2	1	0	0	0	0	23
OTU_1499	1	3	1	3	0	1	1	2	3	0	0	1	1	5	2	1	1	1
OTU_1450	1	0	2	2	1	1	1	3	0	1	1	4	2	5	5	1	2	2
OTU_3164	1	0	1	5	1	0	1	1	0	0	1	0	0	0	0	0	0	0
OTU_1512	1	1	0	1	1	1	3	2	3	1	4	4	1	5	6	1	0	2
OTU_1515	1	4	0	13	1	3	0	1	2	1	0	0	5	0	1	0	1	1
OTU_2389	1	0	0	1	1	1	4	3	3	1	3	12	4	1	5	2	2	0
OTU_206	2	8	3	8	24	19	14	84	8	59	27	82	1	4	17	9	21	26
OTU_2230	5	4	3	1	2	1	1	1	2	3	0	0	6	2	5	6	2	2
OTU_438	1	3	1	1	0	0	2	10	13	10	1	18	5	68	2	14	0	0
OTU_1746	1	4	6	1	0	2	1	4	2	4	2	1	1	1	2	0	4	1
OTU_1078	2	0	0	1	2	0	3	3	6	3	1	2	6	3	8	4	2	2
OTU_1935	1	0	0	0	0	1	6	3	2	1	3	3	1	1	6	0	0	1
OTU_868	2	6	2	6	1	4	5	2	4	4	0	4	2	1	5	3	6	3
OTU_3049	1	0	3	2	0	0	2	0	1	2	1	0	0	0	0	0	0	2
OTU_1250	2	3	1	0	2	5	0	4	4	3	0	0	3	16	0	0	1	0
OTU_2698	1	3	0	1	0	2	2	1	2	0	0	5	1	1	1	1	1	2
OTU_2816	1	0	0	0	0	0	2	0	3	3	0	0	1	2	1	2	0	1
OTU_875	1	8	0	0	1	6	5	4	0	2	0	0	0	6	1	2	25	0
OTU_1427	1	2	1	2	1	0	1	2	3	6	4	5	4	5	2	5	2	2
OTU_1952	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
OTU_1190	2	3	1	1	0	2	8	2	2	5	2	6	1	4	4	2	5	2
OTU_2328	1	2	0	2	0	0	0	1	2	0	1	1	0	2	1	1	1	2
OTU_1631	1	3	2	1	2	2	2	1	0	1	5	0	3	2	1	0	3	1
OTU_1466	1	16	1	0	0	2	0	4	0	0	1	1	1	0	1	0	1	3
OTU_1253	2	2	2	2	3	3	6	4	1	2	6	4	0	0	0	3	5	5
OTU_1732	1	2	2	1	0	2	3	1	3	0	1	4	2	0	1	0	2	4
OTU_2785	1	0	0	0	0	0	0	4	3	2	0	3	0	2	2	1	0	2
OTU_1065	1	2	1	2	1	2	19	7	5	5	7	18	7	4	8	11	4	6
OTU_1157	1	1	2	2	0	2	0	4	3	1	1	2	0	0	0	2	0	2
OTU_2322	1	0	0	1	1	6	1	0	1	1	0	3	1	0	2	0	0	2
OTU_2525	1	4	1	2	2	0	2	2	2	3	4	5	2	2	5	3	4	4
OTU_2767	3	4	0	1	0	0	2	2	3	0	0	0	1	1	0	3	0	0
OTU_2972	1	3	0	0	0	0	4	0	0	0	2	0	2	2	2	0	1	1
OTU_373	2	57	3	6	2	7	10	15	17	5	9	9	9	25	17	12	3	10
OTU_3138	2	0	1	0	0	0	0	0	0	1	4	1	0	1	0	2	0	0
OTU_2746	1	2	0	1	1	8	1	1	0	0	1	1	0	0	2	0	0	1
OTU_1802	1	0	0	1	0	0	3	1	3	2	6	5	2	1	0	1	0	2
OTU_2880	1	0	1	1	0	0	1	2	2	0	2	0	0	1	1	1	1	1
OTU_1423	1	2	1	0	0	3	1	2	1	1	3	1	1	1	7	2	1	2
OTU_2708	1	1	2	2	0	1	0	1	2	1	2	4	1	1	2	2	2	2
OTU_1384	1	3	1	2	2	2	6	4	2	3	3	5	2	2	2	1	2	4
OTU_2192	2	2	0	0	2	0	2	1	0	1	0	1	2	3	1	1	0	0
OTU_815	1	7	6	2	7	2	1	5	2	11	1	5	7	0	2	2	2	2
OTU_1195	2	3	0	2	0	11	1	4	1	0	3	5	3	0	6	2	5	2
OTU_2853	1	0	0	1	0	2	1	2	2	1	1	1	2	1	2	1	0	0
OTU_1937	1	3	1	2	0	1	2	1	3	0	3	3	2	1	2	2	2	0
OTU_2304	2	0	3	0	0	8	0	4	1	1	1	2	0	1	0	1	0	0
OTU_3102	1	1	0	1	0	0	1	3	0	1	0	1	0	0	0	3	0	0
OTU_1140	1	2	0	2	3	5	3	13	2	2	5	1	0	0	3	1	0	1
OTU_2443	1	3	2	0	0	1	0	0	0	2	1	0	1	2	0	0	2	0
OTU_1194	2	3	1	2	0	0	6	6	1	8	3	2	6	0	5	2	2	2
OTU_2124	2	3	1	3	1	2	3	3	4	3	6	3	2	1	2	5	2	5
OTU_1306	1	3	0	2	1	6	5	3	3	1	4	2	1	1	3	0	1	2
OTU_2942	2	0	0	0	0	2	0	1	0	0	1	1	0	0	0	2	2	1
OTU_1447	1	1	1	1	1	1	3	2	7	5	1	0	1	4	3	2	2	0
OTU_2690	1	1	1	0	2	3	1	1	2	4	2	2	2	0	2	2	0	1
OTU_2203	1	3	0	0	0	1	5	1	1	1	2	0	1	0	0	1	1	1
OTU_3169	1	0	0	0	0	1	1	3	1	0	0	3	2	0	2	0	0	0
OTU_2245	2	2	1	2	0	1	1	3	1	0	2	2	0	2	1	0	1	0
OTU_966	2	0	1	2	0	3	3	5	3	5	5	2	2	6	3	4	5	3
OTU_2240	1	0	0	0	2	1	4	2	6	0	0	1	1	0	0	0	1	0
OTU_2599	2	1	0	0	0	2	2	1	2	1	1	3	2	1	1	1	0	2
OTU_1736	2	0	1	2	1	19	2	3	2	3	1	2	0	0	2	4	4	0
OTU_1627	1	2	2	3	2	2	0	1	0	1	4	1	2	1	2	1	3	2
OTU_2450	1	0	0	0	0	0	2	2	0	2	0	1	2	1	2	2	2	1
OTU_2813	3	1	2	5	1	0	2	1	0	2	0	1	0	2	3	2	1	1
OTU_3088	1	2	2	1	5	0	0	0	0	1	0	0	1	1	1	0	0	2
OTU_1684	2	6	1	2	1	2	2	0	1	0	3	3	0	0	1	2	0	3
OTU_1844	1	1	0	0	0	2	5	1	3	3	2	4	2	1	1	2	2	0
OTU_447	1	0	2	0	2	0	0	0	1	0	2	5	2	0	125	0	0	2
OTU_2197	2	3	2	0	1	4	5	3	4	0	3	2	1	2	0	0	2	0
OTU_1593	1	3	0	4	0	0	1	1	1	1	7	0	2	0	0	1	3	2
OTU_2480	1	0	1	2	2	5	0	2	0	0	1	0	1	0	1	1	0	0
OTU_2161	2	1	2	2	1	2	3	2	0	1	5	4	1	0	2	3	2	4
OTU_1986	1	3	0	2	0	0	0	1	3	3	1	1	3	0	2	1	2	2
OTU_1626	1	5	2	2	0	1	9	5	5	2	5	5	2	2	6	2	3	2
OTU_1362	1	1	2	1	2	2	5	0	0	1	0	0	0	8	0	1	16	4
OTU_2807	2	1	4	4	12	4	1	7	0	3	1	1	1	0	4	3	3	6
OTU_2871	1	2	0	1	0	0	1	3	0	3	2	5	2	0	2	0	3	4
OTU_3117	1	0	0	0	0	0	1	2	0	1	0	3	0	1	0	1	0	1
OTU_2046	1	1	2	0	2	0	1	2	2	2	1	0	2	2	3	0	1	1
OTU_2296	1	3	0	0	1	0	4	2	1	2	2	0	2	1	2	2	0	2
OTU_2798	2	0	0	0	0	0	0	0	0	3	2	0	2	2	1	1	0	0
OTU_1566	1	5	2	1	0	1	3	2	3	1	3	9	0	0	2	0	1	2
OTU_2345	1	1	0	2	1	1	5	3	2	1	2	2	3	2	1	2	0	2
OTU_1878	1	3	0	0	0	0	5	2	3	3	4	1	3	2	1	3	4	2
OTU_2246	2	3	2	0	0	2	1	2	0	1	1	1	0	0	2	1	3	0
OTU_1107	1	1	2	6	0	2	4	2	3	1	7	0	2	11	2	5	4	5
OTU_2602	1	0	0	3	1	4	1	1	2	1	0	0	1	2	1	0	2	0
OTU_1390	2	4	0	1	3	3	9	10	5	4	1	5	4	0	0	2	0	3
OTU_3272	1	0	1	0	1	0	2	0	0	2	0	0	2	0	0	0	2	1
OTU_1650	1	2	2	1	0	1	1	4	2	1	3	2	0	0	5	2	0	7
OTU_2396	1	1	1	3	0	1	1	1	2	0	1	2	0	1	0	1	0	1
OTU_3210	1	6	0	3	0	0	1	0	1	1	1	0	0	2	1	2	0	2
OTU_2405	1	3	2	0	2	1	1	4	2	4	2	3	3	1	1	1	0	2
OTU_2780	3	5	4	4	1	2	3	3	2	2	1	2	2	3	1	1	2	2
OTU_1473	1	3	2	3	1	6	2	2	5	1	4	2	1	1	4	7	2	3
OTU_1975	1	0	0	0	0	3	7	1	1	1	2	3	4	1	1	0	1	2
OTU_2221	2	0	2	1	2	0	2	0	1	0	1	1	0	1	2	0	5	1
OTU_2758	1	1	0	0	1	0	5	0	4	0	2	2	1	2	3	1	0	0
OTU_2888	1	5	1	0	0	1	1	2	0	2	3	5	0	1	1	2	1	1
OTU_1521	1	1	0	0	1	0	1	1	1	5	1	3	2	5	2	5	4	4
OTU_2367	1	3	2	0	0	0	1	0	1	0	1	3	0	0	1	3	0	1
OTU_2639	1	4	3	0	1	1	0	1	1	1	0	4	0	0	0	0	2	1
OTU_2771	1	0	0	2	0	0	0	1	0	0	0	0	0	0	12	0	0	0
OTU_2307	1	3	5	7	1	2	3	4	2	2	0	1	2	5	2	4	2	2
OTU_2474	2	1	0	0	1	0	1	0	1	2	0	1	0	1	1	0	1	2
OTU_2188	1	1	5	2	0	1	3	3	0	1	0	0	2	2	6	0	1	1
OTU_836	2	1	12	5	2	2	2	1	3	1	6	4	1	2	2	6	3	6
OTU_1576	2	2	1	2	2	3	4	1	1	2	4	2	4	2	1	1	1	3
OTU_1343	2	1	0	3	2	1	5	2	2	2	5	5	6	4	2	3	2	4
OTU_1779	1	0	0	0	0	5	9	0	0	0	0	1	0	0	5	4	0	2
OTU_1179	1	2	2	1	1	1	3	6	3	0	3	5	1	5	5	2	3	2
OTU_1775	1	4	5	3	2	3	4	3	1	2	3	7	1	2	1	2	5	4
OTU_3280	1	0	0	0	0	0	0	2	1	0	1	1	2	0	1	0	2	1
OTU_761	2	5	2	6	4	2	6	4	2	6	7	6	4	5	4	1	4	4
OTU_2346	1	3	0	0	1	0	0	1	3	2	2	2	2	2	2	0	0	1
OTU_895	2	2	3	4	11	1	1	0	2	2	1	2	5	11	2	1	2	4
OTU_3034	1	0	0	1	0	1	2	4	3	1	1	4	0	3	2	0	1	2
OTU_1806	1	0	0	1	3	0	2	0	1	3	1	1	2	0	2	2	2	2
OTU_2426	1	2	0	0	4	6	1	2	1	1	0	3	1	0	1	0	1	2
OTU_2229	2	0	0	0	1	0	0	4	0	0	0	0	2	2	1	0	4	1
OTU_1366	1	1	2	3	0	5	2	2	0	1	1	1	1	2	7	3	0	1
OTU_1112	2	1	1	2	0	2	2	1	29	1	1	2	4	1	5	3	0	2
OTU_2048	1	3	3	3	2	2	0	4	2	2	2	1	3	0	4	2	2	2
OTU_1438	1	0	1	2	0	2	7	1	5	6	1	5	1	1	3	5	3	2
OTU_2740	1	2	1	0	0	2	3	3	2	0	0	0	1	2	1	0	1	3
OTU_2921	1	0	0	2	1	1	1	0	0	1	1	0	0	0	0	2	1	0
OTU_1984	1	2	0	2	1	1	5	1	2	0	1	3	2	0	2	9	1	2
OTU_2613	1	1	0	1	2	1	5	3	4	0	4	5	1	1	1	0	0	2
OTU_2788	1	0	0	0	0	0	3	1	1	0	0	1	1	0	1	1	1	0
OTU_2588	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
OTU_2323	1	3	0	0	0	1	2	4	0	1	2	0	5	0	0	2	0	0
OTU_2378	1	1	1	1	2	1	1	0	5	1	0	0	1	2	2	0	2	2
OTU_2850	1	3	3	2	2	1	3	0	2	2	4	1	2	0	1	0	1	2
OTU_1156	1	0	0	1	0	0	9	3	0	0	20	6	1	3	2	9	0	0
OTU_2877	1	3	1	1	2	3	2	2	0	0	1	0	2	2	2	3	1	2
OTU_2764	1	0	0	0	0	1	3	1	3	1	1	1	1	0	2	1	2	0
OTU_2762	1	2	0	0	0	0	4	0	2	0	1	1	2	0	1	0	1	0
